OPUIC,Stop name,Station abbreviation
1106080,"Dörlinbach, Löwen",
1106070,"Hofweier, Rathaus",
1106571,"Lenzkirch, Kappel Kirche",
1106541,"Bad Wurzach, Freipürsch",
1106535,"Johanngeorgenstadt, W. Hof",
1106531,"München, Klinikum Grosshadern",
8509415,Mols,MOLS
8576173,"Breite b. N'dorf, W'thurerstr.",
8592602,"Davos Platz, Kongresszentrum",
8593638,"La Chaux-de-F, Cernil-Antoine",
8577514,"Wollerau, Schollenmatt",
8583692,"Steinmaur, Sünikon",
8590637,"Greifensee, Pfisterhölzli",
8590636,"Greifensee, Im Langacher",
8519498,"Zürich, Bucheggplatz (Wds)",
8518616,Bronschhofen AMP (Agl),BRAA
8519491,"Zürich, Sternen Oerlikon (Vzw)",
8518521,Zürich Oerlikon Unt Mitte,ZOEM
1108419,"Vetschau, Busbahnhof",
1105296,"Bad Waldsee, R.-Wagner-Strasse",
1105292,"Kümmerazhofen, Römergasse",
1105289,"Mittelurbach, Lilienstrasse",
1105270,"Bad Waldsee, Friedhofstrasse",
1105260,"Bad Waldsee, Vötschenturm",
1401921,"Vétraz-Monthoux, Bas-Monthoux",
8583494,"Stans, Spichermatt",
8583492,"Stans, Oberstmühle",
1108503,"Stralsund, Alte Rostocker Str.",
1108502,"Stralsund, Bahnhofstrasse",
8590594,"Dübendorf, Zwinggarten",
8590584,"Dübendorf, Schossacher",
8507923,63 Extern Garage Sarnen,
8585883,88 PU Balzarolo Brusio,
1108561,"Buxtehude, Bahnhof (Süd)",
1108404,"Hamburg, Klein Borstel (U)",
1101005,"Bad Reichenhall, Tiroler Tor",
8510218,"Chambésy, Centre sportif",
1105254,"Bad Waldsee, Baby-Walz",
1105240,"Friesenhofen, Bhfswirtschaft",
8580490,"Eschen, Haldengasse",
1108433,"Allmendingen (D), Rathaus",
1108430,Burow,
1105753,"Höfingen, Alter Bahnhofweg",
8503642,"Schübelbach, Gutenbrunnen",
8503643,"Buttikon SZ, Dorfplatz",
8573263,"Niederglatt ZH, Zentrum",
8583769,"Niederglatt ZH, Seeblerstrasse",
8591891,"Spreitenbach, Altersheim",
1108350,"Gutach (Schw), Vogtsbauernhof",
1108728,"Karlsruhe, Kongresszentrum",
8500924,"Zürich, Schiffbau (Abzw)",
8574425,"Eschen, Sportpark",
1108410,"Bad Liebenzell, Bahnhof",
1105728,"Grosssachsenheim, Hauptstrasse",
1105725,"Weinheim, Stahlbad",
1105721,"Weinheim, Alter OEG-Bahnhof",
1105715,"Weinheim, Blumenstrasse",
1105714,"Weinheim, Freiburger Strasse",
1105705,"Wieblingen, Taubenfeld",
1105699,"Heidelberg-Orthopädie, Bahnhof",
1105698,"Pfaffengrund/Wieblingen, Bhf.",
1105697,"Heidelberg, Campus Bergheim",
1105682,"Heidelberg, Gneisenaustr. Süd",
1105679,"Blankenloch, Bahnhof",
1105661,"Heidelberg, Betriebshof",
8582607,"Wildensbuch, Dorf",
8573436,"Trüllikon, Kindergarten",
8573200,"Ossingen, Usserdorf",
8578453,"Heerbrugg, Schloss",HEES
1106478,Dattingen,
1106470,"Heitersheim, Ochsenplatz",
1106467,"Heitersheim, Lindenplatz",
1106455,"Neuenburg (D), Rohrkopf",
1106447,"Kandern, Kindergarten",
1300071,"Vignale, fermata su c/o FS",
8586961,56 PU BUS-trans Eggerberg,
8585958,72 PU ANK Giebenach,
1108461,"Crailsheim, Bahnhof",
8516669,Zürich Kohlendreieck,ZKDE
8510238,"Sandbüchel, Bahnhof",
8510236,"Alter Zoll, Bahnhof",
8510260,"Reinach AG, Alte Strasse",
1105649,"Ellerstadt, Ost",
1105640,"Ludwigshafen, Schützenstrasse",
1105639,Ruchheim,
1105622,"Mannheim, Verl. Jungbuschstr.",
1105617,"Mannheim, Theresienkrankenhaus",
1105615,"Mannheim, Strohmarkt",
1105480,"Forchheim(Brsg), Herrenstrasse",
1105470,"Malsch, Mozartstrasse",
1105467,"Münzesheim, Karlsruher Strasse",
8507079,Bern Weissenbühl,BNWE
8504489,Bern Bümpliz Nord,BNBZ
8571365,"Uettligen, Schüpfenried",
8590101,"Wabern, Morillon",
8575661,"Barico, Bivio per Barico",
8505565,Soragno,
8508250,Schwäbis,SWB
8571628,"Gerzensee, Studienzentrum",
8510067,Waltwil Busgarage,
8581025,"Münchenbuchsee, Sagi",
8507094,Uetendorf Allmend,UEA
8589082,"Oberwil i.S., Heidenweidli",OISH
8505268,"Aquila, Paese",
8578860,"Comprovasco, Piazza",
8571547,"Kleindietwil, Wystägen",
8576184,"Zollikon, Bahnhof",
8593829,"Lengnau BE, Kreisel Badmatt",
8506737,"Bronschhofen, Maugwil",
8591582,"Aldesago, Arcate",
8579031,"Campione, via Totone (I)",
8579186,"Oberrieden, Bahnhof",
1105458,"Karlsruhe, Philippstrasse",
8591585,"Aldesago, Ronchée",
8595080,"Dietlikon, Riedenerstrasse",
8505646,"Contra, di Sotto",
8591447,"Zürich, Zwinglihaus",
8595129,"Dietlikon, Rebackerweg",
8510412,"Zweisimmen, Heimchueweid",
8591443,"Zürich, Zoo/Forrenweid",
8590503,"Bassersdorf, Chlupfgasse",
8589051,"Zollikofen, Schulhaus West",
8504504,"Choëx, Grand Clos",
8519702,Gontenschwil Ost,GONO
8504883,"Vuisternens-dt-Romont, Poyet",
8579037,"Choëx, Fin de Choëx",
1105070,"Bad Waldsee, Eschlestrasse",
8571457,"Mühleberg, Säge",
8504507,"Choëx, Chez Bollut",
1105064,"Bad Waldsee, Magenhaus",
8571449,Mauss,
8589744,"Kriens, Unter-Dattenberg",
1105061,"Bad Waldsee, Weidenstrasse",
8504197,"Kriechenwil, Schulhaus",
8590872,"Wädenswil, Tiefenhofstrasse",
1105060,"Bad Waldsee, Abzw Eichenstegen",
8594786,"Zweisimmen, Spitz Mannried",
8590868,"Wädenswil, Schlossbergstrasse",
1105047,"Bad Saulgau, Rossgarten",
8594216,"Breganzona, Vergiò",
8501896,"Ernen, Dorfplatz",
1105042,"Erlenmoos, Roter Strasse",
8505645,"Contra, Moresio",
8530184,Jeizinen (Bergstation),
1105041,"Horgenzell, Tepfenhardt",
8580429,"Saanen, Walischistrasse",
8530633,Eierhals (See),
1108291,"Weissensberg, Rehlings B12",
8515647,Bern Weyermannshaus (Spw),BWMS
8501568,Le Châtelard-Frontière,CHFR
1108287,"Wallhausen(Württ), Bahnhof",
8582416,"Sessa, Cimitero",
8593708,"La Chaux-de-F, L'Eplattenier",
8530370,Pont de Chemex,PTCX
8577897,"Salvenach, Schulhaus",
8506212,Hauptwil,HPT
8519495,"Zürich, Albisgüetli (Wds)",
8591637,"Pazzallo, P+R Fornaci",
8506285,Gonten,GONT
8584903,Tankstelle Werkhof Buriet Tha,
8590109,"Bern, Stapfenacker",
8506375,Teufen AR,TEUF
8516653,Zürich Engetunnel Südportal,ZTES
8571450,Trüllern bei Mühleberg,
8504527,"Roveredo GR, Mondan",
1108353,"Elzach, Abzw. Biederbach",
8586912,91 Extern FART Locarno,
8530411,Sattel (Talstat. Hochstuckli),
1108352,"Oberwinden, Neudorf",
8530279,Saanenwald,
8576158,"Bassersdorf, Talgüetli",
1108351,"Niederwinden, Schule",
8590009,"Bern, Kaufmännischer Verband",
8502554,"Rifferswil, Oberrifferswil",
1108342,"Buchholz(Baden), Kirche",
8571732,"Utzigen, Wohn- und Pflegeheim",
8574026,"Unterwasser, Stofel",UWST
8510257,"Oberkulm, Post",
8576594,"Süderen, Dorf",
8571890,"Les Joux-Derrière, restaurant",
8510252,"Gränichen, Bahnhof",
8576809,"Uebeschi, Weiersbühl",
8579371,"Vionnaz, Crébellay",
1105451,"Karlsruhe, Albtalbahnhof",
8507085,Gasel,GAS
8591231,"Zürich, Klosbach",
1105450,"Karlsruhe, Schillerstrasse",
8576991,"Bern, Kasernenstrasse",
8589530,"Fenkrieden, Linde",
1105436,"Neureut, Adolf-Ehrmann-Bad",
8593296,"Büchslen, Eintracht",
8587715,"Hohenrain, Unterebersol",
1105421,"Karlsruhe, Weinweg",
8577048,"Feutersoey, Bühl",
8593392,"Hochdorf, Heumoos",
1105397,"Markdorf, Bussenstr/Kreuzgasse",
8579894,"Enggistein, Dorf",
8591430,"Zürich, Widmerstrasse",
8581519,"Stans, Engelbergstrasse",
8571385,"Kirchlindach, Jetzikofenstr.",
8591086,"Zürich, Birchdörfli",
8581504,"Oberdorf NW, Schulhaus",
8594655,"Oberwangen b. Bern, Friedhof",
8591824,"Zürich, Binz",
8574481,"Reichenburg, Altersheim",
8504483,Ins,INS
8509698,"Triesenberg, Post",
8508669,"Sarnen, Kreuzstrasse",
8588579,"Steffisburg, Sonnenfeld",
8574416,"Gaflei, Matu",
8575934,"Weisslingen, Lendikerstrasse",
8594066,"Suberg, Kosthofen",
8503795,"Wädenswil, Hangenmoos",
1108757,"Beelitz, Am Lustgarten",
8577901,"Gurmels, Kirche",
8576068,"Bubikon, Tafleten",
1108752,"Hammerau, Ortsmitte",
8530462,Lugano Stazione (funicolare),
8503195,"Bubikon, Dorf",
1108346,"Waldkirch (D), Stadtmitte",
8504457,"Lyss, Lehn",
8504505,"Choëx, Les Cerisiers",
1108337,"Kollnau, Post",
8517270,Bern Hochschulstr 6 Gebäude V,BNV
8504459,"Muraz (Collombey), Pré Géroux",
1108335,"Kollnau, Hans-Thoma-Strasse",
8507399,"Heimenschwand, Post",
8503070,Emmat,EMMA
1108599,"Glatten, Brücke",
8579015,"Sonvico, Opera Charitas",
8503067,Zollikerberg,ZKBG
1108590,"Lauterbad, Zollernblick",
8590056,"Liebefeld, Neuhausplatz",
8503065,Forch,FCH
1108586,"Dietersweiler, Lerchenberg",
8590034,"Bern, Bärenpark",
8503204,Horgen,HG
1105576,"Mannheim, Gewerkschaftshaus",
8588990,"Bern, Bollwerk",
8515179,Zürich Viadukt (Abzw),ZVIA
1105572,"Seckenheim, Deutscher Hof",
8587842,Cassarate (lago),
8515176,Schwalmenacker (Spw),SCAL
1105561,"Neuhausen (Eck), C.Benz-Str.",
8504462,Lattrigen,LATR
8515992,Baar Neufeld,BAAN
1105560,"Mannheim, Bonifatiuskirche",
8500070,"Rodersdorf, Station",RD
8502206,Baar,BAA
1105558,"Mannheim, Alte Feuerwache",
8507155,Merligen (See),MERS
8509683,Parpaner Rothorn,
8519528,"Zürich, Usteristrasse (Vzw)",
8509743,Pardatsch,
8530681,Niederrickenbach Talstation,
1300069,"Momo, davanti carabinieri",
1300098,Sta. Caterina (lago),
8501079,Bouveret (lac),BOCG
1108315,"Oberndorf (Neckar), Bahnhof",
8505537,Ponte Tresa (Italia) (lago),
8578554,"Wattwil, Spital",
1108304,"Gültstein, Kirche",
8574602,"Gün, Abzw. (Safien)",
8519289,Dettenbergtunnel,DBTU
8507442,"Wilen bei Wil, Glärnischstr.",WWXY
8588472,"Büren an der Aare, Aarbergstr.",
8580668,"Conthey, Chalet Le Duc",
1105379,"Knielingen, Rheinbergstrasse",
8589027,"Fraubrunnen, Rest. Löwen",
8580665,"Aven, La Croix",
1105377,"Knielingen, Eggensteiner Str.",
8571745,Metzgerhüsi,
8576657,"Vérines, Pré du Mayen",
1105373,"Bruchsal, Schlossgarten",
8507710,"Oberlindach, Käserei",
8576649,"Mayens-de-Chamoson, Prili",
1105357,"Karlsruhe, Tullastrasse/VBK",
8517250,Bern Wylerfeld Unterwerk,BNWU
8591311,"Zürich, Rautistrasse",
1105341,"Durlach, Killisfeldstrasse",
8587483,"Bern, Salem",
8590597,"Ebmatingen, Looren",
1105329,"Ubstadt, Salzbrunnenstrasse",
8531258,Brusimpiano (lago),
8590596,"Ebmatingen, Leeacherstrasse",
1105327,"Schopfloch (FDS), Rathaus",
8504117,Oberwangen,OWA
8577099,"Römerswil LU, Ludiswil",
8573449,"Feuerthalen, Stumpenboden",
8530292,Eggli (Gstaad),
8590857,"Wädenswil, Eichweid",
8593653,"La Chaux-de-Fonds, Monbrillant",
8505303,Maroggia-Melano,MAR
8590856,"Wädenswil, Coop",
1106445,"Sontheim(Schwab), Bahnhof",
8570538,Kleinbösingen,
8501991,"Guttet, Grächmatten",
8586962,56 Garage Gondo,
8580113,"Sorengo, Moncucchetto",
8501649,"Guttet, Dorf",
1108584,"Schopfloch (FDS), Dornstett.",
8531249,Obere Chaltebrunne (Saanersl.),
8591070,"Zürich, Baslerstrasse",
1105547,"Ettlingen, Wasen",
8519400,"Bern, Ostring (Wds)",
8577486,"Schwyz, Laubstrasse",
1105546,"Ettlingen, Neuwiesenreben",
8505795,"Termine, Paese",
8588112,"Schwyz, Gartenlaubenstrasse",
1105542,"Wössingen, Grundschule",
8575450,"Cagiallo, San Matteo",
8578599,"Sirnach, Gloten",
1105527,"Mörsch, Narzissenstrasse",
8590038,"Bern, Unitobler",
8578609,"Fischingen, Grüner Baum",
1105524,"Mörsch, Am Hang",
8508055,Unterzollikofen,UNZO
8578620,"Eschlikon TG, altes Schulhaus",
1105513,"Karlsruhe, Heidehof",
8505573,Ascona NLM,
8589923,"Bronschhofen, Im Mösli",
1105511,"Karlsruhe, Hoepfner Burgfest",
8594923,"Boltigen, Eschi Dorf",
8506096,Riesbachtunnel II,RBTN
1105507,"Karlsruhe, Händelstrasse",
8576608,"Steffisburg, Haldeneggweg",
8515163,Zürich HB Museumstrasse,ZMUS
1105487,"Wörth (Rhein), Wasserturm",
8580404,"Hinterkappelen, Schlossmatt",
8503671,Halbinsel Au,
1108676,"Mägdesprung, Ortsmitte",
8590111,"Bern, Dalmazibrücke",
8503655,Zollikon (See),
1108675,"Alexisbad, Bahnhof",
8575847,"Bedigliora, Nerocco",
8595257,"Buchserberg, Brunnenbett",
1108388,"Dettingen-Lehen, Bahnhof",
8557050,"Uetendorf, Ischlag",
8591467,"Buchs SG, Wiedenstrasse",
1108384,"Bad Urach-Wasserfall, Bahnhof",
8505337,"Bern, Burgernziel (Vzw)",
8587569,"Buchs SG, NTB/BZB",BUNB
1108379,"Entringen, Bahnhof",
8530905,Oldenegg (Olden),
8573535,"Weisslingen, Widum",
1300049,Passo Staulanza,
8517271,Bern Mittelstr 43 Gebäude D,BND
8509454,"Balen-Gassaura, Alpenrösli",
1108364,"Herrenberg, Hindenburgstrasse",
1109096,"Maulbronn, Abzw. Westbahnhof",
8574779,"Flumserberg, Alpenhof",
8510381,"Delémont, Molière",
1203147,"Wien, Schwarzenbergplatz",
8574084,"Wolfhalden, Luchten",
8510379,"Delémont, Château-Musée",
1203146,"Wien, Oper",
8573624,"Weingarten, Brücke",
8510378,"Delémont, Hôtel de Ville",
1203144,"Wien, Schottenring",
8572245,"Olsberg, Schönenbühl",
1108691,"Nordhausen, G.-Hauptmann-Str.",
1203142,"Bruckbach/Ybbs, Bahnhof",
8590798,"Schlieren, Goldschlägistrasse",
1108688,"Ilfeld, Netzkater",
1203140,"Hilm b.Kematen, Am Graben",
8590790,"Schlieren, Feldstrasse",
1108460,"Ellwangen (Jagst), ZOB",
1109045,"Simmerberg, Hans-Wachter-Str.",
8577090,"Kleinwangen, Oberdorf",
8590538,"Dietlikon, Aegert",
1109044,"Oberkürnach, Blockhäusle",
8503366,"Wernetshausen, Dorf",
8503977,"Wattwil, Mittlerer Hummelwald",
8531079,Lenk Bühlberg,
8591151,"Zürich, Friesenbergstrasse",
1106612,"Bad Schussenried, Rosengarten",
8530291,Gstaad (Talstation Eggli),
8592420,"Schwyz, Weidhuobli",
1106598,"Bad Schussenried, Lufthütte",
8505548,Melano (lago),
8577106,"Fenkrieden, Dorf",
8586839,86 PU TPM SA Mesocco,
8510228,Locarno Galleria (incr),LOGA
8580879,"Uster, Stadthaus",
8519525,"Zürich, Römerhof (DBZ)",
8571471,"Rapperswil BE, Schönbrunnen",
8575980,"Uster, Neufuhr",
8584983,Essence Grey TP Bouveret,
8589198,Worbboden,WOBO
8587744,"Bronschhofen, Himmelrich",
8530930,Torrentalp (Rinderhütte),
8587485,"Bern, Rosengarten",
8589925,"Bronschhofen, Bildfeld Mitte",
1108678,"Mägdesprung, Drahtzug",
8504499,Trois-Lacs (camping),
8589700,"Kriens, Dattenberg",
8583547,"Ruggell, Giessa",
8504778,"Gurmels, Dorf",
8573574,"Wädenswil, Gulmenmatt",
1105218,"Mengen, Flugplatz",
8571220,"Aarberg, Post/Bahnhof",
8590861,"Wädenswil, Glärnisch",
1105216,"Ostrach, Ochsenbach",
8504602,"Villarimboud, anc. poste",
8593251,"Wädenswil, Friedhof",
1105177,"Neustadt, Birkenweg",
8595499,Rickenbach SZ (Rotenfluebahn),
1105165,"Illmensee, Huberösch",
8503500,Zürich Polyterrasse,
1105152,"Ertingen, Freihof",
8570343,"Rossenges, croisée",
1108467,"Sondernheim, Willi-Gutting-Str",
8573301,"Frauenfeld, Thurgipark",
1108465,"Germersheim, Mitte/Rhein",
8580240,"Frauenfeld, Rorerbrücke",
8510295,"Morgins, le Corbeau",
8570908,"Les Haudères, Praz do Lauc",
8581469,"Sursee, Frieslirain",
8570917,"La Sage, Plan de Boë",
8503755,"Innerthal, Post",
8519173,Tunnel de Puidoux (Cornallaz),PUIT
8573834,"Siebnen, Schorrenstrasse",
8574972,"Samedan, Spital",
8582618,"Galgenen, Hornbach",
8594692,"Les Masses, Ferme Pédagogique",
8582721,"Hedingen, Hausacker",
8591947,"Ecublens VD, Coquerellaz",
8588338,"Wollerau, Ried",
8581885,"Kreuzlingen, Karussell",
8577524,"Wollerau, Obermühle",
8501040,Prangins,PRN
8575925,"Illnau, Wingert",
8596053,"Ecublens VD, Blévallaire",
8575923,"Illnau, Kirche",
8504679,"Les Collons, Office Tourisme",
8572784,"Felsberg, Bahnhofstrasse",
8584641,59 Garage GS Cugy,
8503378,"Tagelswangen, Dorf",
8586816,86 PU Fontana Vrin,
8595710,"Rümlang, Ifangstrasse",
8578023,"Härkingen, Lamm",
8519483,"Stettbach, Bahnhof (Wds)",
8571332,"Scharnachtal, Schulhaus",
1108361,"Mosbach-Neckarelz, Bahnhof",
8583255,"Scharnachtal, Gasse",
1106687,"Pfullendorf, Krankenhaus",
8571339,"Kiental, Tschingel",
1106628,"Pfullendorf, Beim Marktplatz",
8571334,"Kiental, Schönegg",
1106611,"Bad Schussenried, Sattenbeuren",
8519424,Galleria Dazio,DAZG
1106605,"Steinhausen (D), Kindergarten",
8519415,Galleria Maggiagra,MGGG
1106591,"Grodt, Schulbushaltestelle",
8519374,Bodio Bahntechnikgebäude West,BOWT
1106457,"Zienken, Wasserturm",
8580114,"Mendrisio, Centro Studi 1",
8519506,"Zürich, Heuried (Wds)",
8572381,"Günsberg, Neue Balmbergstrasse",
1105144,"Schweighof, Schule",
8570753,"Savièse, Clos Chamorat",
1105140,Reichenhofen,
8581107,"Bözberg, Oberer Hafen",
1105128,"Pfullendorf,Wohnen am Stadtsee",
8585223,"Blignou (Ayent), rte de Botyre",
1105125,"Eichstegen, Kreenried",
8592125,"Lausanne, Valentin",
1105124,"Oberwaldhausen, Abzw. Bauhof",
8515171,Niederfeld (Spw),NIF
1105123,"Etzbach, Bushaltstelle",
8592136,"Lausanne, Virgile-Rossel",
1105114,"Überlingen, Museum",
8516889,Galleria base Gottardo porta s,GSGS
8530891,Iltios (Chäserrugg Talst.),
8586419,"Euseigne, centre scolaire",
1106583,"Berlin, Bachstrasse",
8583373,"Sion, Cité du Soleil",
1106581,"Berlin, Lessingbrücke",
8581699,"Scherzingen, Rohrenzelg",
1106574,"Eberhardzell, Oberhornstolz",
8589776,"Luzern, Büttenen",
1106565,"Ravensburg, Marienplatz",
8517215,Massaboden Kraftwerk,MAKW
1106545,"Bad Wurzach, Unterschwarzach",
8581920,"Bussigny, Sauge",
1106540,"Bad Wurzach, Rohr",
8581918,"Bussigny, Grand-Record",
1106532,"Horst (Holstein), Kirche/Markt",
8579169,"Fenil-sur-Corsier,zone indust.",
8579937,"Eglisau, Oberseglingen",
8530623,Les Bioux (lac),
8580630,"Bülach, Stubenchlaus",
8506171,Frauenfeld Marktplatz,FFMA
8573256,"Bülach, Spital",
8531376,Lac d'Aï (Chaux-de-Mont),
8557119,"Bülach, Pfarrgässli",
8574982,"Cumbel, Casa Miraval",
8580628,"Bülach, Obere Frohalde",
8575044,"Camuns, vitg",
8593632,"La Chaux-de-Fonds, Recorne",
8577649,"Chavannes-sur-Moudon, La Puçaz",
8590740,"Opfikon, Aublick",
8591962,"Epalinges, Ballègue",
8503560,"Saland, Juckeren",
8508293,Zell LU,ZELL
8573537,"Kollbrunn, Weissenthal",
8570108,"Senarclens, village",
8579495,"Wettswil a.A., Rehweid",
8502399,"Richenthal, Kirche",RITK
8519748,Sursee (Abzw),SSST
8531246,Bendolla (Les Crêts),
8576251,"Watt, Laubisser",
8515425,Solothurn RM (Abzw),SORM
8576248,"Watt, Geerenweg",
8515415,Mendrisio Sud (bif),MENS
8576249,"Watt, Dorf",
8507502,"Frutigen, Kreuzgasse",FRVB
8518926,Zürich Vorbahnhof Feld M,ZVBM
8588800,"Mülenen, Bahnhof",MULB
8519524,"Zürich, Rehalp (Wds)",
8582735,"Emdthal, Bad Heustrich",
8585585,87 Garage Davos,
8582880,"Aeschiried, Suld Pochtenfall",
8505329,Tankstelle Agrola Buchs SG,
8519288,Richtstollen Göschenen,RSGO
8592595,"Davos Wolfgang, Seebüel",
8573228,"Lufingen, Unterdorf",
8592610,"Davos Platz, Tourismuszentrum",
8518940,Felsportal Furka Realp,REWE
8519643,Mülberg West,MBGW
8517013,Rotondo Ost (Verzw),ROTO
8593705,"La Chaux-de-Fonds, Charrière",
8507720,"Zwischenflüh, Haueten",
8502470,"Landquart, Outlet Nord",
8571639,"Schwenden i. D., Weid",
8516662,Zürich HB Nordtrakt,ZHN
8500748,"Troistorrents, Thiésaz",
8518252,Liestal Adlertunnel (Spw),LSTA
8588469,"Nürensdorf, Lindauerstrasse",
8518925,Zürich Vorbahnhof Süd,ZVBS
8570802,"Fortunau (Ayent), Samarin",
1100437,"Häg-Ehrsberg, Moosmatt",
8571022,"Visp, Tschill",
8573216,"Teufen ZH, Schulhaus",
8509581,Chamoille (Sembrancher),
8573221,"Embrach, Hard",
8589824,"Luzern, Reussport",
8573224,"Embrach, Alterszentrum",
8501963,"Visperterminen, Busterminal",
8579944,"Eglisau, Wiler",
8571076,"Visp, Kleegärten",
8506859,"Hagenbuch ZH, Egghof",
8510110,55 Garage Chemin,
8573717,"Aeugstertal, Landhus",
8570852,"Salins, Le Parfait",
8503372,"Effretikon, Wattspitz",
8571077,"Visp, Fassji",
8575921,"Effretikon, Lindenwiese",
8589818,"Luzern, Obergütschrain",
8586827,86 PU Mark Andeer,
8506085,"Sion, Entrepôts",
8586785,82 PU PAUT Mühlrüti,
8570646,Le Bévieux,
8586779,82 PU PAUT Hemberg,
8571047,Zenstadlen,
8518384,Tunnel des Crosettes Est,TUCE
8592021,"Lausanne, Cottages",
8519531,"Zürich, Werdhölzli (Wds)",
8589788,"Luzern, Geissmatthöhe",
8519043,Zürich Friesenberg Alcatel,ZFRI
8589784,"Luzern, Friedbergstrasse",
1100411,"Häg-Ehrsberg, Ehrsberg",
8501035,Allaman,ALL
1104791,"Häg-Ehrsberg, Häg Tanne",
8570239,"Yverdon-les-Bains, 24 Janvier",
1200815,"Langen am Arlberg, Bahnhof",
8530553,Crap Masegn (Vorab),
1102219,"Überlingen, J.-Kraus-Strasse",
8581758,"Steckborn, Feldbach",
1102202,"Nesselwangen, Hohenfelsstrasse",
8570913,"Arolla, Satarma",
8593678,"La Chaux-de-Fonds, Théâtre",
8580442,"Arolla, Mt-Collon",
8593650,"La Chaux-de-Fonds, Signal",
8501706,"Les Diablerets, Le Rachy",
8592289,"Bäch SZ, Schulhaus",
8504428,"St-Triphon, Carrière du Lessus",
8502364,"Oftringen, Lerchenfeld",OFLF
8505196,"Ollon VD, Valerette",
8582612,"Hofstetten ZH, Dorf",
8594713,"Montana, Lac Moubra",
8582673,"Elgg, Sennhof",
8579461,"Mollens VS, Panorama",
8583361,"Elgg, Schloss",
8501156,Le Solliat-La Golisse,SGO
8582613,"Elgg, Post",
8593876,"Nyon, ch. Valmont",
8581613,"Elgg, Bahnhof",
8576590,"Wachseldorn, Dorf",
8593893,"Nyon, route de Divonne",
8575946,"Effretikon, Girhalde",
8577715,"Granges (Veveyse), village",
8595653,"Prangins, Bénex-Dessus",
8588311,"Effretikon, Brüttenerstrasse",
8588706,"Konolfingen, Grünegg",
8519234,Tunnel de Salanche,SCAT
8503351,"Bisikon, Dorf",
8591599,"Lugano, ai Frati",
8519194,St. Katharinental West,STKW
8595348,"St. Gallen, Sonnenstrasse",
8508254,Brenzikofen,BK
8505359,12 Parcage Concise,
8517385,Zürich Lexhof,ZLEX
8590399,"Thun, Untere Wart",
8584976,Essence Favrod Château d'Oex,
1108296,"Staufen (Brsg), Krichelnweg",
8582070,"Riggisberg, Beissern",
8515373,Al Motto Est,ALME
8503624,"Vorderthal, Sonne",
8591602,"Lugano, Cassarina",
8515358,Sonceboz-Sombeval Ouest,SCBO
8503625,"Vorderthal, Einschnitt",
